assembly	biosample	coverage	organism	strain	human_related	collection_date	country	city	assembly_source	genome_size	gc_content	n_count	contig_count	longest_contig	N50	N95	busco_complete_perc	kraken2_taxid	kraken2_taxon_name	kraken2_taxid_freq	mlst	mlst_genes_detected	k_serotype	k_confidence	oc_serotype	oc_confidence	aminoglycoside	beta_lactam	colistin	fosfomycin	fusidicacid	glycopeptide	macrolide	misc	nitroimidazole	oxazolidinone	phenicol	pseudomonicacid	quinolone	rifampicin	sulphonamide	tetracycline	trimethoprim	carO	ISAba1	blaOXA51like	carbapenem	fluoroquinolone	crab	qc_pass	continent	region23	country_iso2c	serotype	collection_day	collection_year	filtered	downsampled
GCA_024007195.1	SAMN28772117	200	Acinetobacter baumannii	T301-1	TRUE	2018	China		NCBI	4196640	0.39	0	90	322363	115543	20147	99.8	470	Acinetobacter baumannii	86.67	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aac(6')-Ib|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2018-05-05	2018	TRUE	TRUE
GCA_024007475.1	SAMN28772110	200	Acinetobacter baumannii	TJ18	TRUE	2018	China	tianjin	NCBI	3976064	0.389	0	80	292583	127187	22067	99.8	470	Acinetobacter baumannii	82.5	ST2	7	KL2	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2018-11-26	2018	TRUE	TRUE
GCA_024007535.1	SAMN28772109	200	Acinetobacter baumannii	T16	TRUE	2018	China		NCBI	3909658	0.39	0	116	350398	125771	14850	99.6	470	Acinetobacter baumannii	71.55	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2018-08-02	2018	TRUE	TRUE
GCA_024007695.1	SAMN28772103	200	Acinetobacter baumannii	R114	TRUE	2018	China		NCBI	4041044	0.389	0	110	364528	115540	11657	99.7	470	Acinetobacter baumannii	81.82	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A													sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2018-12-09	2018	TRUE	TRUE
GCF_002072795.1	SAMN06191490	250	Acinetobacter baumannii	TDAB1	TRUE	2016-09	China	hangzhou	NCBI	3955365	0.388	448	64	364391	159156	20162	99.8	470	Acinetobacter baumannii	96.88	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2016-09-18	2016	TRUE	TRUE
GCF_003288775.1	SAMN09389171	120	Acinetobacter baumannii	Aba	TRUE	2016-08-30	China	beijing	NCBI	3920467	0.39	0	2	3911735	3911735	3911735	99.7	470	Acinetobacter baumannii	100	ST2	7	KL3	High	OCL1	High	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-08-29	2016	TRUE	TRUE
GCF_003591615.1	SAMN07580891	200	Acinetobacter baumannii	XH906	TRUE	2016	China		NCBI	3891370	0.39	0	1	3891370	3891370	3891370	99.7	470	Acinetobacter baumannii	100	ST922	7	KL34	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Eastern Asia	CN	ST922-KL34	2016-01-07	2016	TRUE	TRUE
GCF_004209715.1	SAMN08031281	200	Acinetobacter baumannii	WCHAB090197	TRUE	2017	China	chengdu	NCBI	4049751	0.389	0	136	364238	129449	14686	99.8	470	Acinetobacter baumannii	71.32	ST2	7	KL161	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL161	2017-12-26	2017	TRUE	TRUE
GCF_004378295.1	SAMN11156908	300	Acinetobacter baumannii	MDR-CQB	TRUE	2017-03-01	China	chongqing	NCBI	3927973	0.388	0	106	198970	93713	14246	99.3	470	Acinetobacter baumannii	82.08	ST2	7	KL9	Very high	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-03-01	2017	TRUE	TRUE
GCF_004378395.1	SAMN11156907	300	Acinetobacter baumannii	MDR-CQA	TRUE	2017-04-01	China	chongqing	NCBI	3987320	0.39	0	115	287794	89274	17518	99.7	470	Acinetobacter baumannii	75.65	ST2	7	KL7	Very high	OCL1	Good	aac(3)-Ia|aac(6')-Ib|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL7	2017-04-01	2017	TRUE	TRUE
GCF_004378435.1	SAMN11156916	300	Acinetobacter baumannii	MDR-CQJ	TRUE	2017-02-01	China	chongqing	NCBI	3854202	0.389	0	83	245706	162424	20965	99.7	470	Acinetobacter baumannii	78.31	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2017-02-01	2017	TRUE	TRUE
GCF_004378525.1	SAMN11156913	300	Acinetobacter baumannii	MDR-CQG	TRUE	2017-06-01	China	chongqing	NCBI	3854135	0.389	0	83	245711	128989	20965	99.7	470	Acinetobacter baumannii	79.52	ST2	7	KL3	High	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2017-06-01	2017	TRUE	TRUE
GCF_004378545.1	SAMN11156910	300	Acinetobacter baumannii	MDR-CQD	TRUE	2017-01-01	China	chongqing	NCBI	3921980	0.388	0	96	292721	122047	15279	99.7	470	Acinetobacter baumannii	80.21	ST2	7	KL9	Very high	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-01-01	2017	TRUE	TRUE
GCF_004378625.1	SAMN11156911	300	Acinetobacter baumannii	MDR-CQE	TRUE	2017-05-01	China	chongqing	NCBI	4002867	0.39	0	137	351326	133203	10355	99.7	470	Acinetobacter baumannii	73.72	ST2	7	KL2	Very high	OCL1	Very high	aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1|sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2017-05-01	2017	TRUE	TRUE
GCF_005786205.1	SAMN11607776	381	Acinetobacter baumannii	AB173	TRUE	2018-02-16	China		NCBI	3844851	0.39	751	79	275752	140830	26394	99.8	470	Acinetobacter baumannii	75.95	ST2	7	KL164	Perfect	OCL1	Good	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL164	2018-02-15	2018	TRUE	TRUE
GCF_005786225.1	SAMN11607780	385	Acinetobacter baumannii	AB178	TRUE	2018-04-25	China		NCBI	3940775	0.39	928	97	292399	171884	22517	99.8	470	Acinetobacter baumannii	62.89	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2018-04-24	2018	TRUE	TRUE
GCF_005786305.1	SAMN11607772	377	Acinetobacter baumannii	AB168	TRUE	2017-11-26	China		NCBI	3850537	0.39	1020	78	292394	167823	26414	99.8	470	Acinetobacter baumannii	70.51	ST2	7	KL164	Very high	OCL1	Good	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL164	2017-11-25	2017	TRUE	TRUE
GCF_005786365.1	SAMN11607771	376	Acinetobacter baumannii	AB167	TRUE	2017-10-06	China		NCBI	3840599	0.39	835	81	292444	167861	27844	99.8	470	Acinetobacter baumannii	61.73	ST2	7	KL164	Very high	OCL1	Good	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL164	2017-10-06	2017	TRUE	TRUE
GCF_005786375.1	SAMN11607769	374	Acinetobacter baumannii	AB165	TRUE	2017-02-07	China		NCBI	3905226	0.39	990	86	292438	171884	22058	99.8	470	Acinetobacter baumannii	66.28	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2017-02-06	2017	TRUE	TRUE
GCF_007647215.1	SAMN06211572	260	Acinetobacter baumannii	MDR-CQ	TRUE	2016-07-25	China	chongqing	NCBI	4002648	0.389	0	2	3927258	3927258	3927258	99.8	470	Acinetobacter baumannii	100	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-07-25	2016	TRUE	TRUE
GCF_007999175.1	SAMN12205812	795.7	Acinetobacter baumannii	7158	TRUE	2017-08-21	China	shenzhen	NCBI	3920565	0.39	193	139	273006	162192	22729	99.8	470	Acinetobacter baumannii	50.36	ST2	7	KL3	Very high	OCL1	Good	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2017-08-21	2017	TRUE	TRUE
GCF_007999345.1	SAMN12205805	773.7	Acinetobacter baumannii	7151	TRUE	2017-05-28	China	shenzhen	NCBI	4174939	0.389	2	242	293056	162192	1863	99.8	470	Acinetobacter baumannii	81.4	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2017-05-28	2017	TRUE	TRUE
GCF_007999625.1	SAMN12205789	854.7	Acinetobacter baumannii	2092	TRUE	2017-06-04	China	shenzhen	NCBI	3953084	0.389	92	237	398998	142381	22163	99.6	470	Acinetobacter baumannii	46.41	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2017-06-04	2017	TRUE	TRUE
GCF_007999645.1	SAMN12205790	779.9	Acinetobacter baumannii	1044	TRUE	2017-08-17	China	shenzhen	NCBI	3953489	0.389	97	197	293056	162192	18836	99.8	470	Acinetobacter baumannii	51.78	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2017-08-17	2017	TRUE	TRUE
GCF_007999725.1	SAMN12205785	920.6	Acinetobacter baumannii	208211	TRUE	2017-09-17	China	shenzhen	NCBI	3887062	0.389	287	214	293070	168281	26878	99.8	470	Acinetobacter baumannii	48.13	ST2	7	KL77	Perfect	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL77	2017-09-17	2017	TRUE	TRUE
GCF_011683235.1	SAMN11811873	100	Acinetobacter baumannii	CAb12_2	TRUE	2017-12-25	China	beijing	NCBI	3830538	0.389	10	58	293070	153939	26163	99.7	470	Acinetobacter baumannii	98.28	ST2	7	KL104	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL104	2017-12-25	2017	TRUE	TRUE
GCF_011683375.1	SAMN11811869	100	Acinetobacter baumannii	CAb31	TRUE	2018-01-20	China	beijing	NCBI	4047097	0.391	10	62	467116	178153	42864	99.8	470	Acinetobacter baumannii	74.19	ST2	7	KL160	Perfect	OCL1	Very high	aac(3)-Ia|aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL160	2018-01-19	2018	TRUE	TRUE
GCF_011683425.1	SAMN11811865	100	Acinetobacter baumannii	CAb2-3	TRUE	2018-02-05	China	beijing	NCBI	3940309	0.388	0	54	293439	162226	35538	99.7	470	Acinetobacter baumannii	88.89	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2018-02-05	2018	TRUE	TRUE
GCF_011683505.1	SAMN11811860	100	Acinetobacter baumannii	NSAb15	TRUE	2018-03-13	China	beijing	NCBI	3964984	0.389	10	59	293440	162240	22729	99.8	470	Acinetobacter baumannii	86.44	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2018-03-13	2018	TRUE	TRUE
GCF_011683665.1	SAMN11811853	100	Acinetobacter baumannii	CAb24_2	TRUE	2018-02-20	China	beijing	NCBI	4116847	0.39	10	73	355308	124719	25354	99.8	470	Acinetobacter baumannii	87.67	ST2	7	KL7	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL7	2018-02-20	2018	TRUE	TRUE
GCF_012272715.1	SAMN14308892	100	Acinetobacter baumannii	DT-Ab057	TRUE	2019	China	beijing	NCBI	4118119	0.391	0	3	3998421	3998421	3998421	99.8	470	Acinetobacter baumannii	100	ST2	7	KL160	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66									catB8					tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL160	2019-03-22	2019	TRUE	TRUE
GCF_012272775.1	SAMN14308853	100	Acinetobacter baumannii	DT-Ab007	TRUE	2017	China	beijing	NCBI	4050436	0.39	0	2	3958415	3958415	3958415	99.8	470	Acinetobacter baumannii	100	ST2	7	KL72	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL72	2017-04-12	2017	TRUE	TRUE
GCF_013154985.1	SAMN14944010	100	Acinetobacter baumannii	GD0302	TRUE	2016-10-01	China	shenzhen	NCBI	3918518	0.39	0	130	268738	130993	18437	99.8	470	Acinetobacter baumannii	60	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-10-01	2016	TRUE	TRUE
GCF_013387305.1	SAMN15321177	71	Acinetobacter baumannii	E10	TRUE	2017-07-27	China	beijing	NCBI	3989249	0.389	887	50	349135	128566	26719	99.7	470	Acinetobacter baumannii	94	ST2	7	KL47	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL47	2017-07-26	2017	TRUE	TRUE
GCF_014171935.1	SAMN15637465	100	Acinetobacter baumannii	17-84	TRUE	2017	China		NCBI	4022726	0.389	0	2	3914011	3914011	3914011	99.6	470	Acinetobacter baumannii	100	ST63	7	KL163	Good	OCL6	High	aac(3)-IId|aph(3'')-Ib|aph(3')-VIb|aph(6)-Id	blaADC-25|blaOXA-500|blaOXA-58|blaPER-1					mph(E)|msr(E)								sul2			TRUE	TRUE	FALSE	blaOXA-58-like	gyrAS81L|gyrBA414T|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST63-KL163	2017-03-28	2017	TRUE	TRUE
GCF_014559955.1	SAMN14943661	334	Acinetobacter baumannii	173625	TRUE	2017	China		NCBI	4082174	0.389	1357	42	598789	202597	42778	99.7	470	Acinetobacter baumannii	88.1	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A		fosA3			mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-03-12	2017	TRUE	TRUE
GCF_014559965.1	SAMN14943660	332	Acinetobacter baumannii	173329	TRUE	2017	China		NCBI	4076694	0.389	1463	41	595424	236872	42778	99.7	470	Acinetobacter baumannii	82.93	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A		fosA3			mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-01-06	2017	TRUE	TRUE
GCF_014560035.1	SAMN14943654	317	Acinetobacter baumannii	172315	TRUE	2017	China		NCBI	3998683	0.388	1837	34	460118	355858	51260	99.7	470	Acinetobacter baumannii	82.35	ST23	7	KL62	Very high	OCL2	Perfect	aac(3)-IId|aadA1|aph(3')-VIa	blaADC-25|blaNDM-1|blaOXA-58|blaOXA-68					mph(E)|msr(E)				floR					tet(39)	dfrA1	TRUE	FALSE	TRUE	blaNDM-1|blaOXA-58-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST23-KL62	2017-01-14	2017	TRUE	TRUE
GCF_014560045.1	SAMN14943659	338	Acinetobacter baumannii	173189	TRUE	2017	China		NCBI	3966583	0.388	1309	34	424917	253187	42778	99.8	470	Acinetobacter baumannii	94.12	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-12-22	2017	TRUE	TRUE
GCF_014560155.1	SAMN14943653	363	Acinetobacter baumannii	172286	TRUE	2017	China		NCBI	3962958	0.389	750	40	474599	220483	57133	99.8	470	Acinetobacter baumannii	82.5	ST2	7	KL160	Perfect	OCL1	Very high	aac(3)-Ia|aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL160	2017-11-05	2017	TRUE	TRUE
GCF_014560205.1	SAMN14943647	402	Acinetobacter baumannii	170340	TRUE	2017	China		NCBI	3978862	0.388	1052	55	535621	177221	33466	99.8	470	Acinetobacter baumannii	83.64	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3')-Ia|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-03-08	2017	TRUE	TRUE
GCF_014560235.1	SAMN14943648	500	Acinetobacter baumannii	170428	TRUE	2017	China		NCBI	3971825	0.39	829	46	498913	214630	42778	99.7	470	Acinetobacter baumannii	80.43	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2017-06-15	2017	TRUE	TRUE
GCF_014560245.1	SAMN14943646	501	Acinetobacter baumannii	163563	TRUE	2016	China		NCBI	3964520	0.388	987	43	474806	194243	42261	99.8	470	Acinetobacter baumannii	90.7	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-01-22	2016	TRUE	TRUE
GCF_014560275.1	SAMN14943645	479	Acinetobacter baumannii	163561	TRUE	2016	China		NCBI	3899275	0.389	736	40	696082	169221	41927	99.7	470	Acinetobacter baumannii	85	ST2	7	KL72	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3')-Ia	blaADC-25|blaOXA-23|blaOXA-66													sul1|sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL72	2016-01-18	2016	TRUE	TRUE
GCF_014560315.1	SAMN14943642	456	Acinetobacter baumannii	163001	TRUE	2016	China		NCBI	3862228	0.389	1221	39	486202	277031	35622	99.7	470	Acinetobacter baumannii	82.05	ST2	7	KL3	High	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A													sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-01-12	2016	TRUE	TRUE
