assembly	biosample	coverage	organism	strain	human_related	collection_date	country	city	assembly_source	genome_size	gc_content	n_count	contig_count	longest_contig	N50	N95	busco_complete_perc	kraken2_taxid	kraken2_taxon_name	kraken2_taxid_freq	mlst	mlst_genes_detected	k_serotype	k_confidence	oc_serotype	oc_confidence	aminoglycoside	beta_lactam	colistin	fosfomycin	fusidicacid	glycopeptide	macrolide	misc	nitroimidazole	oxazolidinone	phenicol	pseudomonicacid	quinolone	rifampicin	sulphonamide	tetracycline	trimethoprim	carO	ISAba1	blaOXA51like	carbapenem	fluoroquinolone	crab	qc_pass	continent	region23	country_iso2c	serotype	collection_day	collection_year	filtered	downsampled
GCF_011683555.1	SAMN11811856	100	Acinetobacter baumannii	CAb24_3	TRUE	2018-02-28	China	beijing	NCBI	4114198	0.39	10	71	356106	126956	23045	99.8	470	Acinetobacter baumannii	87.32	ST2	7	KL7	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL7	2018-02-28	2018	TRUE	TRUE
GCF_011683665.1	SAMN11811853	100	Acinetobacter baumannii	CAb24_2	TRUE	2018-02-20	China	beijing	NCBI	4116847	0.39	10	73	355308	124719	25354	99.8	470	Acinetobacter baumannii	87.67	ST2	7	KL7	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL7	2018-02-20	2018	TRUE	TRUE
GCF_012272715.1	SAMN14308892	100	Acinetobacter baumannii	DT-Ab057	TRUE	2019	China	beijing	NCBI	4118119	0.391	0	3	3998421	3998421	3998421	99.8	470	Acinetobacter baumannii	100	ST2	7	KL160	Perfect	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66									catB8					tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL160	2019-03-22	2019	TRUE	TRUE
GCF_012272775.1	SAMN14308853	100	Acinetobacter baumannii	DT-Ab007	TRUE	2017	China	beijing	NCBI	4050436	0.39	0	2	3958415	3958415	3958415	99.8	470	Acinetobacter baumannii	100	ST2	7	KL72	Very high	OCL1	Very high	aac(6')-Ib|aadA1|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL72	2017-04-12	2017	TRUE	TRUE
GCF_012272795.1	SAMN14308849	100	Acinetobacter baumannii	DT-Ab003	TRUE	2017	China	beijing	NCBI	4095067	0.39	0	3	4015142	4015142	4015142	99.8	470	Acinetobacter baumannii	100	ST2	7	KL160	Perfect	OCL1	Very high	aac(3)-Ia|aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL160	2017-03-17	2017	TRUE	TRUE
GCF_013154985.1	SAMN14944010	100	Acinetobacter baumannii	GD0302	TRUE	2016-10-01	China	shenzhen	NCBI	3918518	0.39	0	130	268738	130993	18437	99.8	470	Acinetobacter baumannii	60	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-10-01	2016	TRUE	TRUE
GCF_013387305.1	SAMN15321177	71	Acinetobacter baumannii	E10	TRUE	2017-07-27	China	beijing	NCBI	3989249	0.389	887	50	349135	128566	26719	99.7	470	Acinetobacter baumannii	94	ST2	7	KL47	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL47	2017-07-26	2017	TRUE	TRUE
GCF_014171935.1	SAMN15637465	100	Acinetobacter baumannii	17-84	TRUE	2017	China		NCBI	4022726	0.389	0	2	3914011	3914011	3914011	99.6	470	Acinetobacter baumannii	100	ST63	7	KL163	Good	OCL6	High	aac(3)-IId|aph(3'')-Ib|aph(3')-VIb|aph(6)-Id	blaADC-25|blaOXA-500|blaOXA-58|blaPER-1					mph(E)|msr(E)								sul2			TRUE	TRUE	FALSE	blaOXA-58-like	gyrAS81L|gyrBA414T|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST63-KL163	2017-03-28	2017	TRUE	TRUE
GCF_014267385.1	SAMN15819058	1e+05	Acinetobacter baumannii	XYAB2018	TRUE	2018-05-11T10:12:05Z	China	changsha	NCBI	3909403	0.391	0	1	3909403	3909403	3909403	99.6	470	Acinetobacter baumannii	100	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2018-05-10	2018	TRUE	TRUE
GCF_014559925.1	SAMN14943657	308	Acinetobacter baumannii	173005	TRUE	2017	China		NCBI	3936834	0.39	698	39	633766	184041	59989	99.7	470	Acinetobacter baumannii	89.74	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2017-09-17	2017	TRUE	TRUE
GCF_014559955.1	SAMN14943661	334	Acinetobacter baumannii	173625	TRUE	2017	China		NCBI	4082174	0.389	1357	42	598789	202597	42778	99.7	470	Acinetobacter baumannii	88.1	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A		fosA3			mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-03-12	2017	TRUE	TRUE
GCF_014559965.1	SAMN14943660	332	Acinetobacter baumannii	173329	TRUE	2017	China		NCBI	4076694	0.389	1463	41	595424	236872	42778	99.7	470	Acinetobacter baumannii	82.93	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A		fosA3			mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-01-06	2017	TRUE	TRUE
GCF_014560035.1	SAMN14943654	317	Acinetobacter baumannii	172315	TRUE	2017	China		NCBI	3998683	0.388	1837	34	460118	355858	51260	99.7	470	Acinetobacter baumannii	82.35	ST23	7	KL62	Very high	OCL2	Perfect	aac(3)-IId|aadA1|aph(3')-VIa	blaADC-25|blaNDM-1|blaOXA-58|blaOXA-68					mph(E)|msr(E)				floR					tet(39)	dfrA1	TRUE	FALSE	TRUE	blaNDM-1|blaOXA-58-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST23-KL62	2017-01-14	2017	TRUE	TRUE
GCF_014560045.1	SAMN14943659	338	Acinetobacter baumannii	173189	TRUE	2017	China		NCBI	3966583	0.388	1309	34	424917	253187	42778	99.8	470	Acinetobacter baumannii	94.12	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-12-22	2017	TRUE	TRUE
GCF_014560155.1	SAMN14943653	363	Acinetobacter baumannii	172286	TRUE	2017	China		NCBI	3962958	0.389	750	40	474599	220483	57133	99.8	470	Acinetobacter baumannii	82.5	ST2	7	KL160	Perfect	OCL1	Very high	aac(3)-Ia|aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL160	2017-11-05	2017	TRUE	TRUE
GCF_014560205.1	SAMN14943647	402	Acinetobacter baumannii	170340	TRUE	2017	China		NCBI	3978862	0.388	1052	55	535621	177221	33466	99.8	470	Acinetobacter baumannii	83.64	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3')-Ia|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL9	2017-03-08	2017	TRUE	TRUE
GCF_014560235.1	SAMN14943648	500	Acinetobacter baumannii	170428	TRUE	2017	China		NCBI	3971825	0.39	829	46	498913	214630	42778	99.7	470	Acinetobacter baumannii	80.43	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2017-06-15	2017	TRUE	TRUE
GCF_014560245.1	SAMN14943646	501	Acinetobacter baumannii	163563	TRUE	2016	China		NCBI	3964520	0.388	987	43	474806	194243	42261	99.8	470	Acinetobacter baumannii	90.7	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-01-22	2016	TRUE	TRUE
GCF_014560275.1	SAMN14943645	479	Acinetobacter baumannii	163561	TRUE	2016	China		NCBI	3899275	0.389	736	40	696082	169221	41927	99.7	470	Acinetobacter baumannii	85	ST2	7	KL72	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3')-Ia	blaADC-25|blaOXA-23|blaOXA-66													sul1|sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL72	2016-01-18	2016	TRUE	TRUE
GCF_014560295.1	SAMN14943643	470	Acinetobacter baumannii	163453	TRUE	2016	China		NCBI	4019314	0.389	1243	38	494326	364933	41270	99.8	470	Acinetobacter baumannii	84.21	ST2	7	KL2	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A													sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2016-04-01	2016	TRUE	TRUE
GCF_014560315.1	SAMN14943642	456	Acinetobacter baumannii	163001	TRUE	2016	China		NCBI	3862228	0.389	1221	39	486202	277031	35622	99.7	470	Acinetobacter baumannii	82.05	ST2	7	KL3	High	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A													sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-01-12	2016	TRUE	TRUE
GCF_014560375.1	SAMN14943640	429	Acinetobacter baumannii	162487	TRUE	2016	China		NCBI	4030846	0.389	1227	44	672947	190896	32050	99.8	470	Acinetobacter baumannii	86.36	ST2	7	KL72	Very high	OCL1	Very high	aac(3)-Ia|aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A									catB8				sul1	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL72	2016-10-14	2016	TRUE	TRUE
GCF_014560395.1	SAMN14943639	462	Acinetobacter baumannii	162456	TRUE	2016	China		NCBI	3949346	0.388	980	45	412785	194243	38343	99.8	470	Acinetobacter baumannii	82.22	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A		fosA3			mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-12-29	2016	TRUE	TRUE
GCF_014560405.1	SAMN14943637	407	Acinetobacter baumannii	161988	TRUE	2016	China		NCBI	4066994	0.39	897	38	562992	271901	46157	99.8	470	Acinetobacter baumannii	84.21	ST2	7	KL160	Perfect	OCL1	Very high	aac(3)-Ia|aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL160	2016-11-11	2016	TRUE	TRUE
GCF_014560495.1	SAMN14943634	395	Acinetobacter baumannii	161382	TRUE	2016	China		NCBI	3913966	0.389	1146	38	536302	253589	38798	99.8	470	Acinetobacter baumannii	92.11	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-09-24	2016	TRUE	TRUE
GCF_014560515.1	SAMN14943633	414	Acinetobacter baumannii	161381	TRUE	2016	China		NCBI	3913064	0.389	1098	43	467098	206905	34078	99.8	470	Acinetobacter baumannii	93.02	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-10-23	2016	TRUE	TRUE
GCF_014560525.1	SAMN14943632	412	Acinetobacter baumannii	160152	TRUE	2016	China		NCBI	3986514	0.388	1394	47	464038	206918	26741	99.8	470	Acinetobacter baumannii	85.11	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A		fosA3			mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-02-15	2016	TRUE	TRUE
GCF_014560535.1	SAMN14943630	424	Acinetobacter baumannii	160058	TRUE	2016	China		NCBI	3948934	0.388	1368	39	570569	245701	42260	99.8	470	Acinetobacter baumannii	84.62	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A		fosA3			mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-11-10	2016	TRUE	TRUE
GCF_014596675.1	SAMN14943631	423	Acinetobacter baumannii	160098	TRUE	2016	China		NCBI	3935843	0.388	1151	44	422245	194421	36567	99.8	470	Acinetobacter baumannii	84.09	ST2	7	KL3	High	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaCTX-M-55|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2016-05-10	2016	TRUE	TRUE
GCF_014947085.1	SAMN16456389	300	Acinetobacter baumannii	XH383	TRUE	2019-01	China	hangzhou	NCBI	3926489	0.39	0	161	461560	133554	14085	99.8	470	Acinetobacter baumannii	57.76	ST2	7	KL8	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66									catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL8	2019-01-06	2019	TRUE	TRUE
GCF_014947145.1	SAMN16456387	300	Acinetobacter baumannii	XH381	TRUE	2019-01	China	hangzhou	NCBI	3919298	0.39	0	169	437500	124136	11554	99.1	470	Acinetobacter baumannii	55.62	ST2	7	KL8	Good	OCL1	Good	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66									catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL8	2019-01-11	2019	TRUE	TRUE
GCF_014947185.1	SAMN16456385	300	Acinetobacter baumannii	XH355	TRUE	2019-01	China	hangzhou	NCBI	3926546	0.39	0	162	461620	125652	15434	99.8	470	Acinetobacter baumannii	58.64	ST2	7	KL8	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66									catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL8	2019-01-19	2019	TRUE	TRUE
GCF_014947215.1	SAMN16456384	300	Acinetobacter baumannii	XH354	TRUE	2019-01	China	hangzhou	NCBI	3924468	0.39	0	164	461620	125652	14085	99.8	470	Acinetobacter baumannii	57.32	ST2	7	KL8	Good	OCL1	Good	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66									catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL8	2019-01-24	2019	TRUE	TRUE
GCF_016745455.1	SAMN17349199	110	Acinetobacter baumannii	49339	TRUE	2019	China	shenzhen	NCBI	3875960	0.39	0	59	383793	147507	23620	99.6	470	Acinetobacter baumannii	83.05	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-11-26	2019	TRUE	TRUE
GCF_016745475.1	SAMN17349196	110	Acinetobacter baumannii	46003	TRUE	2019	China	shenzhen	NCBI	3889136	0.389	0	74	398901	132734	23619	99.6	470	Acinetobacter baumannii	70.27	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-06-21	2019	TRUE	TRUE
GCF_016745515.1	SAMN17349197	110	Acinetobacter baumannii	46038	TRUE	2019	China	shenzhen	NCBI	3884700	0.389	0	60	398901	132734	23619	99.6	470	Acinetobacter baumannii	80	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-05-10	2019	TRUE	TRUE
GCF_016745555.1	SAMN17349194	110	Acinetobacter baumannii	45875	TRUE	2019	China	shenzhen	NCBI	3884318	0.389	0	61	398901	132831	23619	99.6	470	Acinetobacter baumannii	83.61	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-03-14	2019	TRUE	TRUE
GCF_016745585.1	SAMN17349190	110	Acinetobacter baumannii	294	TRUE	2019	China	shenzhen	NCBI	3888855	0.389	0	85	398901	130866	23619	99.6	470	Acinetobacter baumannii	67.06	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-07-24	2019	TRUE	TRUE
GCF_016745625.1	SAMN17349192	110	Acinetobacter baumannii	322	TRUE	2019	China	shenzhen	NCBI	3887215	0.389	0	77	398901	132568	23619	99.6	470	Acinetobacter baumannii	68.83	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-08-01	2019	TRUE	TRUE
GCF_016745655.1	SAMN17349186	110	Acinetobacter baumannii	89	TRUE	2019	China	shenzhen	NCBI	3884010	0.389	0	60	398901	132734	23619	99.6	470	Acinetobacter baumannii	80	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-12-22	2019	TRUE	TRUE
GCF_016745675.1	SAMN17349185	110	Acinetobacter baumannii	88	TRUE	2019	China	shenzhen	NCBI	3885575	0.389	0	66	398901	142294	23619	99.6	470	Acinetobacter baumannii	72.73	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-08-25	2019	TRUE	TRUE
GCF_016745695.1	SAMN17349183	110	Acinetobacter baumannii	86	TRUE	2019	China	shenzhen	NCBI	3983265	0.389	0	75	284836	171844	20267	99.8	470	Acinetobacter baumannii	82.67	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL3	2019-10-08	2019	TRUE	TRUE
GCF_016745715.1	SAMN17349184	110	Acinetobacter baumannii	87	TRUE	2019	China	shenzhen	NCBI	4033279	0.39	0	67	350582	178011	34261	99.8	470	Acinetobacter baumannii	58.21	ST2	7	KL2	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL2	2019-10-29	2019	TRUE	TRUE
GCF_016745735.1	SAMN17349182	110	Acinetobacter baumannii	85	TRUE	2019	China	shenzhen	NCBI	3882536	0.389	0	59	398901	132567	23619	99.6	470	Acinetobacter baumannii	81.36	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-01-17	2019	TRUE	TRUE
GCF_016745755.1	SAMN17349180	110	Acinetobacter baumannii	83	TRUE	2019	China	shenzhen	NCBI	3883232	0.389	0	59	398901	142294	23619	99.6	470	Acinetobacter baumannii	79.66	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Eastern Asia	CN	ST2-KL49	2019-03-23	2019	TRUE	TRUE
